date,XLC,XLRE,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2017-10-27,68.97,32.19,51.30902099609375,49.191036224365234,23.338363647460938,63.96612548828125,58.026222229003906,43.9728889465332,43.94510269165039,73.038818359375,86.1362075805664
2017-10-30,68.545,32.39,51.06602096557617,49.44671630859375,23.242502212524418,63.52389907836914,58.1561279296875,43.600242614746094,43.95309066772461,72.25630187988281,85.74471282958984
2017-10-31,69.16,32.5,51.20487976074219,49.607425689697266,23.18149757385254,63.26737594604492,58.406639099121094,43.964603424072266,44.00098419189453,72.1229476928711,85.75402069091797
2017-11-01,68.41,32.47,51.456565856933594,50.169921875,23.216354370117188,63.23202133178711,58.415916442871094,44.10538864135742,43.753517150878906,72.30075073242188,85.781982421875
2017-11-02,66.55,32.75,51.08338165283203,50.02381896972656,23.434226989746097,63.59466171264648,58.443748474121094,43.99773025512695,43.91316986083984,71.97178649902344,85.13874053955078
2017-11-03,66.15,32.75,51.05734634399414,50.169921875,23.338363647460938,63.53274917602539,58.90766525268555,44.00601577758789,44.07282257080078,72.56755065917969,85.48367309570312
2017-11-06,66.36,33.25,50.84037399291992,51.316749572753906,23.31222152709961,63.56813049316406,59.03756332397461,43.533992767333984,43.90518951416016,72.34521484375,86.1082534790039
2017-11-07,65.94,33.56,50.89244842529297,51.25101852416992,22.98976707458496,63.6654052734375,59.06539535522461,44.022579193115234,44.43206024169922,72.49638366699219,85.59554290771484
2017-11-08,66.59,33.81,50.94451904296875,51.00266647338867,22.876480102539062,63.55926513671875,59.39013671875,44.502891540527344,44.4639778137207,72.66535186767578,85.68875885009766
2017-11-09,65.34,33.81,50.51056289672851,51.15605926513672,22.798046112060547,62.76323318481445,58.91694641113281,44.494606018066406,44.519866943359375,72.67424011230469,85.81925201416016
2017-11-10,65.68,33.81,50.43247985839844,50.885780334472656,22.728321075439453,62.8516731262207,58.91694641113281,44.9500617980957,44.31232070922851,72.20292663574219,86.1082534790039
2017-11-13,65.85,33.91,50.69282913208008,50.59357452392578,22.763185501098633,62.63938522338867,58.89839172363281,45.206787109375,44.83916473388672,72.27408599853516,86.39724731445312
2017-11-14,65.395,33.88,50.23285675048828,49.77544021606445,22.754472732543945,62.47135543823242,58.77776718139648,45.36411666870117,45.39797592163086,71.98066711425781,86.4718246459961
2017-11-15,65.89,33.63,49.92909622192383,49.21296310424805,22.81546974182129,62.11756134033203,58.34170150756836,44.88382339477539,45.00682067871094,71.77613830566406,86.09892272949219
2017-11-16,67.29,33.76,50.53660583496094,49.01572799682617,22.82418632507324,62.70130157470703,59.15818405151367,45.5048942565918,44.86311721801758,72.52306365966797,86.81672668457031
2017-11-17,67.8,33.56,50.606056213378906,49.256797790527344,22.798046112060547,62.35636901855469,58.77776718139648,45.347564697265625,44.55180358886719,72.23853302001953,87.19892883300781
2017-11-20,68.464,33.48,50.67546463012695,49.13990020751953,22.90262222290039,62.63938522338867,59.000450134277344,45.29786682128906,44.41608810424805,71.93620300292969,87.36675262451172
2017-11-21,68.9412,33.66,50.94451904296875,49.24949264526367,22.972339630126953,63.09050369262695,59.622100830078125,45.44693756103515,44.53582763671875,72.56755065917969,87.90739440917969
2017-11-22,69.58,33.55,50.80564498901367,49.44671630859375,22.85904312133789,63.16126251220703,59.510746002197266,45.388973236083984,44.53582763671875,72.54085540771484,87.99132537841797
2017-11-24,69.72,33.67,51.06602096557617,49.58552169799805,22.850330352783203,63.16126251220703,59.84477233886719,45.35584259033203,44.607669830322266,72.70980072021484,88.21504211425781
2017-11-27,69.881,33.57,50.762264251708984,49.08147048950195,22.832902908325195,63.26737594604492,59.84477233886719,45.38068389892578,44.79926681518555,72.77204132080078,88.28031158447266
2017-11-28,70.44,33.49,51.32638168334961,49.46132278442383,23.42551612854004,64.2314682006836,60.039608001708984,45.75333404541016,45.00682067871094,73.3055648803711,89.25912475585938
2017-11-29,70.3982,33.41,51.404502868652344,49.73160934448242,23.82639503479004,64.79753875732422,58.71281814575195,45.99348449707031,45.0307731628418,73.67012023925781,89.64131927490234
2017-11-30,70.52,33.45,51.690895080566406,50.47669219970703,23.983259201049805,65.90316772460938,59.23241424560547,46.41582489013672,45.18243789672851,74.22145080566406,90.09809112548828
2017-12-01,70.26,33.51,51.2656364440918,50.9003791809082,24.035554885864254,65.08940124511719,58.92621612548828,46.53177261352539,45.0307731628418,74.07025909423828,90.0608139038086
2017-12-04,69.53,33.07,51.795040130615234,50.87846755981445,24.401573181152344,65.6378173828125,57.97983932495117,46.97066879272461,44.77530670166016,73.16328430175781,91.10490417480467
2017-12-05,68.7786,32.94,51.53467559814453,50.65933609008789,24.27085876464844,65.08055877685547,57.9984016418457,46.89613342285156,44.20854187011719,73.038818359375,90.58285522460938
2017-12-06,67.76,32.99,51.23091125488281,50.00188064575195,24.18370246887207,65.17788696289062,58.369529724121094,47.19426727294922,44.376182556152344,72.9765625,89.9955825805664
2017-12-07,68.0301,33.12,51.57807922363281,50.14798355102539,24.262134552001953,65.77935028076172,58.73137283325195,46.738792419433594,44.455997467041016,72.99432373046875,90.22862243652344
2017-12-08,68.61,33.2,51.57807922363281,50.60819625854492,24.41029357910156,66.06237030029297,59.00971984863281,46.863014221191406,44.59968566894531,73.81241607666016,90.65743255615234
2017-12-11,69.41,33.28,51.64750289916992,50.97343826293945,24.349288940429688,65.9296875,59.52003479003906,46.85472869873047,44.87110900878906,74.12362670898438,90.85319519042967
2017-12-12,69.3931,33.43,51.65618515014648,50.83463668823242,24.593307495117188,66.0004653930664,59.50147247314453,46.863014221191406,44.10477066040039,74.41706085205078,90.8904800415039
2017-12-13,70.26,33.42,51.795040130615234,50.7615852355957,24.28828239440918,66.25695037841797,59.52003479003906,47.12800598144531,44.22450256347656,74.6749267578125,90.96507263183594
2017-12-14,69.2797,33.45,51.22224044799805,50.57896041870117,24.131418228149418,65.80587005615234,59.44580078125,46.92098236083984,44.16862869262695,73.91910552978516,91.24470520019533
2017-12-15,68.68,33.19,51.52573776245117,50.53337478637695,24.348548889160156,66.27005767822266,60.12377166748047,47.45323181152344,44.33058166503906,74.73242950439453,91.63945770263672
2017-12-18,69.523,33.3,52.28450775146485,50.92312240600586,24.56742286682129,66.74141693115234,60.65459442138672,47.4282112121582,43.83907699584961,74.75919342041016,92.46259307861328
2017-12-19,69.3469,32.67,52.22345352172851,50.99665832519531,24.46236991882324,66.75920104980469,60.28208923339844,47.48662185668945,43.04142379760742,74.66991424560547,92.34099578857422
2017-12-20,69.33,32.32,52.24089813232422,51.71730422973633,24.41858673095703,66.98149108886719,60.26346969604492,47.4031867980957,42.703025817871094,74.4288558959961,92.16327667236328
2017-12-21,69.5535,32.21,52.424041748046875,52.81298065185547,24.62871551513672,67.03485870361328,60.14241790771485,47.36982345581055,42.1954231262207,74.2592544555664,92.7619171142578
2017-12-22,69.11,32.42,52.62462615966797,52.92327880859375,24.558673858642575,67.05265045166016,60.10516357421875,47.44490051269531,42.259883880615234,74.0182113647461,92.5842056274414
2017-12-26,68.8,32.59,52.581031799316406,53.38653564453125,24.48863220214844,67.12382507324219,59.70470428466797,47.55335235595703,42.01010513305664,74.03605651855469,92.78997039794922
2017-12-27,68.912,32.72,52.65079116821289,53.21006393432617,24.5148983001709,67.28387451171875,59.769901275634766,47.54500961303711,42.18737030029297,74.1610336303711,92.60291290283205
2017-12-28,68.99,32.91,52.88627243041992,53.29093551635742,24.611207962036133,67.41725158691406,59.87232971191406,47.46992492675781,42.4210319519043,74.26818084716797,92.85545349121094
2017-12-29,68.32,32.94,52.790340423583984,53.13652038574219,24.436100006103516,67.29277038574219,59.555702209472656,47.461578369140625,42.445186614990234,73.81285858154297,92.31291961669922
2018-01-02,69.19,32.75,53.54037857055664,54.01158905029297,24.444852828979492,67.69293975830078,60.29141998291016,47.16959762573242,42.050392150878906,74.64313507080078,93.71601104736328
2018-01-03,69.241,32.76,53.91538619995117,54.82049179077149,24.576187133789062,68.05755615234375,60.79430389404297,47.15290451049805,41.72004699707031,75.35733795166016,94.1462860107422
2018-01-04,69.64,32.2,54.3863410949707,55.151390075683594,24.80382537841797,68.55553436279297,61.10161590576172,47.28638458251953,41.37358474731445,75.46446990966797,94.45494842529295
2018-01-05,69.7884,32.27,54.82241439819336,55.129337310791016,24.87386703491211,69.02687072753906,61.74422073364258,47.49495697021485,41.357479095458984,76.10724639892578,95.20327758789062
2018-01-08,70.4361,32.49,54.90091323852539,55.460243225097656,24.83884620666504,69.31146240234375,61.9770393371582,47.61175537109375,41.74422073364258,75.83050537109375,95.31549072265624
2018-01-09,69.95,32.12,54.81369400024414,55.32052230834961,25.031463623046875,69.7561264038086,61.81871032714844,47.54500961303711,41.333309173583984,76.7232437133789,95.50257873535156
2018-01-10,69.07,31.62,54.482295989990234,55.25432586669922,25.24159240722656,69.74720764160156,61.60451889038086,47.311424255371094,40.88209533691406,76.58935546875,95.4371109008789
2018-01-11,70.031,31.42,55.19743347167969,56.38677215576172,25.364164352416992,70.63650512695312,61.85598373413086,47.244667053222656,40.72901916503906,76.91967010498047,96.98985290527344
2018-01-12,70.69,31.19,55.284645080566406,56.930946350097656,25.591806411743164,71.2945785522461,62.21916580200195,47.2613639831543,40.495357513427734,77.50887298583984,98.24325561523438
2018-01-16,69.9,31.34,54.63926696777344,56.21031188964844,25.52176094055176,70.65428924560547,61.9770393371582,47.4782600402832,40.40673065185547,77.89276123046875,97.54173278808594
2018-01-17,70.1279,31.52,54.892189025878906,56.70298767089844,25.714378356933594,71.04557037353516,62.908329010009766,48.02054214477539,40.656497955322266,78.64263916015625,98.00941467285156
2018-01-18,69.7189,31.22,54.85729217529297,56.239715576171875,25.679351806640625,70.66317749023438,63.02006149291992,47.87872314453125,40.39867401123047,78.66051483154297,97.92523193359376
2018-01-19,69.89,31.44,55.18870544433594,56.16617584228515,25.863218307495117,70.86770629882812,63.141143798828125,48.41266250610352,40.27781677246094,78.95515441894531,98.77642822265624
2018-01-22,70.26,31.74,55.057891845703125,57.37950897216797,26.073347091674805,70.86770629882812,63.75580596923828,48.77972412109375,40.3342170715332,79.47290802001953,99.8708038330078
2018-01-23,69.95,32.23,55.04916763305664,57.29127502441406,26.099607467651367,70.90328216552734,64.0351791381836,48.62122344970703,40.72095489501953,79.08904266357422,100.71267700195312
2018-01-24,69.519,32.14,55.284645080566406,57.136844635009766,26.274715423583984,70.8410415649414,63.54158401489258,48.72133255004883,40.47119140625,79.32118225097656,101.14295959472656
2018-01-25,69.54,32.07,55.65094375610352,56.68825912475586,26.222187042236328,70.91219329833984,63.429840087890625,48.746368408203125,41.09965133666992,79.99967193603516,100.96524047851562
2018-01-26,70.29,32.16,55.8951416015625,56.99711990356445,26.414804458618164,71.73033905029297,64.43566131591797,48.97996139526367,41.12382125854492,81.72265625,101.9567413330078
2018-01-29,69.88,31.79,55.25849151611328,56.136756896972656,26.309734344482425,71.25010681152344,63.84890365600586,48.788082122802734,40.600093841552734,81.49947357177734,101.67609405517578
2018-01-30,70.03,31.66,54.85729217529297,55.00432205200195,25.968278884887695,70.68984985351562,63.27153778076172,48.46269989013672,40.6726188659668,79.78538513183594,101.17101287841795
2018-01-31,70.1,32.31,54.90091323852539,55.04108047485352,26.038320541381836,70.90328216552734,63.7464714050293,48.237449645996094,41.12382125854492,78.65159606933594,100.8436279296875
2018-02-01,70.11,31.72,54.15086364746094,55.6073112487793,26.28347396850586,70.77879333496094,63.8023681640625,48.02888107299805,40.47925567626953,78.67839813232422,99.72116088867188
2018-02-02,69.42,31.36,52.72929000854492,53.28359603881836,25.70561981201172,69.35591888427734,61.9118537902832,47.11119079589844,40.189186096191406,77.5713882446289,98.76707458496094
2018-02-05,66.95,30.55,50.71466064453125,51.048126220703125,24.40983009338379,66.20783233642578,59.3228645324707,45.40093231201172,39.52849197387695,74.13426208496094,95.4371109008789
2018-02-06,68.73,30.49,52.37171936035156,51.45258712768555,24.856353759765625,67.41725158691406,61.02714538574219,45.90150833129883,38.94032287597656,74.95559692382812,97.87845611572266
2018-02-07,68.39,30.35,51.90076446533203,50.59221267700195,24.87386703491211,67.54176330566406,60.24484634399414,45.70127868652344,38.7550048828125,74.86632537841797,97.57915496826172
2018-02-08,66.8,29.4,50.07799530029297,49.06267166137695,23.779449462890625,64.93611907958984,57.74900817871094,44.71684265136719,38.31991195678711,72.26840209960938,93.68793487548828
2018-02-09,66.9995,30.09,50.95012664794922,49.02591323852539,24.234731674194336,65.6386947631836,59.164546966552734,44.80860137939453,39.12564468383789,73.29508209228516,94.3146743774414
2018-02-12,67.57,30.17,51.979248046875,49.82744598388672,24.576187133789062,66.69695281982422,60.226219177246094,45.26744842529297,39.42375564575195,73.98250579833984,95.59613800048828
2018-02-13,68.19,30.39,51.848426818847656,49.62155532836914,24.681249618530273,66.8481216430664,60.3752326965332,45.47602462768555,39.601016998291016,74.03605651855469,96.09187316894533
2018-02-14,69.23,30.2,52.5461311340332,50.342193603515625,25.26785659790039,67.69293975830078,61.48344421386719,45.45100021362305,39.15786361694336,74.87523651123047,97.6259307861328
2018-02-15,70.65,30.48,52.93859100341797,50.217193603515625,25.407939910888672,68.71562194824219,62.656864166259766,46.20183181762695,40.02804183959961,75.70550537109375,98.49581146240234
2018-02-16,70.7094,30.68,52.746734619140625,50.09217834472656,25.3729190826416,68.73341369628906,62.563743591308594,46.385379791259766,40.382564544677734,76.25009155273438,98.01876831054688
2018-02-20,69.7945,30.37,52.511253356933594,49.82008361816406,25.294118881225582,68.03976440429688,62.619632720947266,45.33420181274414,39.85883331298828,75.41090393066406,97.71942138671876
2018-02-21,69.18,29.81,52.328102111816406,48.98179244995117,25.329137802124023,68.05755615234375,62.21916580200195,44.79192352294922,39.33512115478515,75.09843444824219,97.57915496826172
2018-02-22,67.985,30.15,52.676963806152344,49.518585205078125,25.119016647338867,68.51109313964844,62.293663024902344,44.90872573852539,39.53655624389648,74.98237609863281,97.70075225830078
2018-02-23,69.25,30.7,53.45316696166992,50.59221267700195,25.49549102783203,69.08023834228516,63.59748840332031,45.3425407409668,40.56787872314453,76.17865753173828,99.06639862060548
2018-02-26,70.2,30.81,53.68863677978515,50.893707275390625,25.88072395324707,70.03177642822266,64.59394836425781,45.626190185546875,40.44701385498047,77.1428451538086,99.89888763427734
2018-02-27,69.8754,30.15,52.94731903076172,50.23189163208008,25.635578155517575,69.15138244628906,63.94207000732422,45.0255126953125,39.802433013916016,76.33935546875,97.78491973876952
2018-02-28,69.02,30.11,52.00542068481445,49.07738494873047,25.276611328125,68.16426849365234,63.4857063293457,44.558326721191406,39.52849197387695,75.11629486083984,97.34530639648438
2018-03-01,68.78,29.96,51.473411560058594,49.00385284423828,24.83884620666504,66.83035278320312,62.433380126953125,44.458213806152344,39.53655624389648,73.9200210571289,96.2976531982422
2018-03-02,69.6832,29.86,51.421085357666016,49.23179626464844,24.900129318237305,66.81254577636719,63.029388427734375,44.833641052246094,39.43181228637695,74.66991424560547,96.39122009277344
2018-03-05,70.62,30.28,52.101348876953125,49.75390625,25.25034523010254,67.61290740966797,63.67198944091797,45.22574996948242,40.23752212524414,75.3484115600586,97.54173278808594
2018-03-06,71.82,30.4,52.676963806152344,49.783321380615234,25.35540771484375,67.91527557373047,63.81167221069336,45.25911331176758,39.697696685791016,75.24127197265625,98.21522521972656
2018-03-07,72.46,30.53,52.48508834838867,49.40829086303711,25.31163024902344,67.90635681152344,64.16553497314453,44.85032272338867,39.39958190917969,75.62517547607422,97.55107879638672
2018-03-08,72.355,30.77,52.5286979675293,49.39358139038086,25.390426635742188,68.26209259033203,64.4449462890625,45.25911331176758,39.68964385986328,76.13404083251953,97.8597412109375
2018-03-09,73.34,30.97,53.47932434082031,50.3348388671875,26.0033016204834,69.76497650146484,65.66494750976562,45.55109786987305,39.802433013916016,77.23213195800781,99.37507629394533
2018-03-12,74.31,31.12,53.348506927490234,50.32012939453125,25.915748596191406,68.90237426757812,65.86981964111328,45.46768569946289,39.971641540527344,76.90180969238281,99.70245361328124
2018-03-13,73.79,31.22,53.13046646118164,49.95980453491211,25.6268253326416,68.56444549560547,65.11547088623047,45.434322357177734,40.060272216796875,76.99999237060547,99.00092315673828
2018-03-14,73.62,31.28,52.476356506347656,49.66567611694336,25.33789825439453,67.81743621826172,65.05960083007812,44.97545623779297,40.47119140625,76.62506866455078,98.87932586669922
2018-03-15,73.11,31.28,51.78738784790039,49.40829086303711,25.346654891967773,68.01309204101562,65.09684753417969,44.658443450927734,40.44701385498047,76.50004577636719,98.77642822265624
2018-03-16,73.09,31.26,51.78387451171875,49.84894561767578,25.36861991882324,68.37649536132812,65.02958679199219,44.67438125610352,40.80185317993164,76.50006866455078,98.67323303222656
2018-03-19,71.13,30.95,51.03972625732422,49.07872772216797,25.1840877532959,67.84969329833984,63.74039077758789,44.238128662109375,40.55014419555664,75.26374053955078,97.44425201416016
2018-03-20,71.55,30.94,50.987205505371094,49.49346160888672,25.2455997467041,68.08184051513672,63.71236038208008,44.11228942871094,40.36337661743164,75.37125396728516,98.02589416503906
2018-03-21,71.62,30.66,51.56501007080078,50.78948593139648,25.23680877685547,68.1622085571289,63.3293342590332,43.56696701049805,40.22534942626953,75.04871368408203,97.95085906982422
2018-03-22,70.27,30.55,50.024192810058594,49.75266647338867,24.305370330810547,65.91217803955078,61.69449996948242,43.206207275390625,40.40398025512695,72.8896255493164,95.86821746826172
2018-03-23,69.501,30.07,49.04366683959961,49.44901657104492,23.56724739074707,64.9478530883789,60.050296783447266,42.669281005859375,39.83559036254883,71.37557220458984,93.98255920410156
2018-03-26,69.86,30.48,50.05045318603515,50.337738037109375,24.33173370361328,66.51931762695312,62.32973098754883,43.28171920776367,40.24970245361328,72.85379028320312,96.75942993164062
2018-03-27,68.881,30.53,49.54267883300781,49.86376190185547,23.857221603393555,65.59966278076172,60.330562591552734,43.256553649902344,40.82620620727539,71.99372100830078,94.8644027709961
2018-03-28,67.962,31.09,48.912349700927734,48.89357376098633,23.901159286499023,65.37641906738281,59.92886734008789,43.85220718383789,40.80995559692383,72.37897491455078,93.7104949951172
2018-03-29,68.88,31.08,49.84909439086914,49.92300033569336,24.22628593444824,66.33179473876953,61.11528396606445,44.15423202514648,41.02919387817383,72.92546081542969,95.02388763427734
2018-04-02,67.5364,30.7,48.763519287109375,48.92319869995117,23.690265655517575,64.9656982421875,59.657936096191406,43.07197570800781,40.71253204345703,71.26806640625,92.34080505371094
2018-04-03,67.8686,30.81,49.455135345458984,49.96744537353515,24.015396118164062,65.86750793457031,60.24647903442383,43.642459869384766,40.85055923461914,72.35210418701172,93.51346588134766
2018-04-04,69.1207,31.17,49.779048919677734,49.90079116821289,24.27022171020508,66.1532211303711,61.08726501464844,44.322017669677734,40.939884185791016,73.38237762451172,95.2302703857422
2018-04-05,69.63,31.2,50.70705795288086,50.79689025878906,24.463539123535156,66.82290649414062,61.339500427246094,44.43108367919922,41.264671325683594,73.32860565185547,96.50615692138672
2018-04-06,68.7125,30.88,49.4726448059082,49.878570556640625,23.87479782104492,64.97462463378906,59.835445404052734,43.97804260253906,40.939884185791016,71.56371307373047,94.45162200927734
2018-04-09,68.93,30.87,49.744041442871094,50.11555480957031,24.006603240966797,64.77820587158203,60.30253982543945,43.952877044677734,41.02109146118164,72.27145385742188,94.22647857666016
2018-04-10,70.84,30.66,50.76833724975586,51.77446746826172,24.36688232421875,65.769287109375,61.78789520263672,44.053558349609375,40.70441055297851,73.48987579345703,95.37098693847656
2018-04-11,71.5652,30.74,50.391883850097656,52.31510162353515,24.076908111572266,65.28717041015625,61.42357635498047,43.96966171264648,40.647579193115234,72.8896255493164,95.08016967773438
2018-04-12,72.09,30.38,50.92592239379883,52.30770111083984,24.498687744140625,66.22466278076172,62.16159439086914,43.90254592895508,40.11166763305664,73.38237762451172,95.49293518066406
2018-04-13,71.42,30.54,50.8734016418457,52.88534927368164,24.129623413085938,66.06393432617188,61.95606994628906,44.12067413330078,40.4283447265625,73.34651947021484,94.95822143554688
2018-04-16,70.69,30.68,51.556251525878906,53.42597961425781,24.235078811645508,66.72467041015625,62.43251037597656,44.598880767822266,40.98048400878906,73.92884826660156,95.67122650146484
2018-04-17,72.05,31.09,52.142818450927734,53.63334274291992,24.235078811645508,67.28718566894531,63.59091567993164,44.69954681396485,41.394588470458984,74.50221252441406,97.4536590576172
2018-04-18,72.04,31.01,52.51927185058594,54.47760009765625,24.1208438873291,67.98360443115234,63.42277908325195,44.36397171020508,41.24031448364258,74.56494140625,97.9133529663086
2018-04-19,71.7324,30.49,51.93270492553711,54.54426574707031,24.489904403686523,67.7961196899414,62.722110748291016,43.080360412597656,41.21595001220703,73.93781280517578,97.60375213623048
2018-04-20,71.9569,30.22,51.652557373046875,54.285064697265625,24.498687744140625,67.50147247314453,61.85328674316406,42.35887145996094,40.84245300292969,73.54361724853516,96.60932159423828
2018-04-23,71.12,30.28,51.50373077392578,54.61832427978515,24.472328186035156,67.42111206054688,61.62909698486328,42.30852508544922,40.86680603027344,73.830322265625,96.81572723388672
2018-04-24,71.119,30.31,50.11173248291016,54.03327178955078,24.31415748596191,65.53714752197266,60.55476760864258,42.040061950683594,41.14286804199219,73.27486419677734,95.28654479980467
2018-04-25,70.7392,30.21,50.38312530517578,54.46281814575195,24.296585083007812,65.72465515136719,60.564117431640625,42.115570068359375,41.150997161865234,73.6063461303711,95.68057250976562
2018-04-26,70.979,30.6,50.69831848144531,55.2552375793457,24.305370330810547,65.48357391357422,61.666473388671875,42.36725616455078,41.56509780883789,74.53805541992188,97.22848510742188
2018-04-27,70.9968,31.01,50.56698989868164,54.6701774597168,24.34052467346191,65.3496322631836,61.55435943603515,42.593772888183594,41.987327575683594,74.8426513671875,97.6694107055664
2018-04-30,69.9,30.89,49.91038131713867,54.66276931762695,24.1208438873291,64.48352813720703,61.15265655517578,42.3253059387207,41.86553192138672,73.69593048095703,97.2847671508789
2018-05-01,69.26,31.11,49.86660385131836,54.329490661621094,24.129623413085938,64.18889617919922,61.918701171875,41.95616149902344,41.73562240600586,73.66009521484375,97.4161376953125
2018-05-02,70.075,30.97,49.752803802490234,54.55167007446289,23.857221603393555,63.62639617919922,61.85328674316406,41.13398361206055,41.69502258300781,72.64772033691406,96.75003814697266
2018-05-03,69.9,30.96,49.98041915893555,54.42578125,23.65511703491211,63.77817916870117,61.99343490600586,41.09203338623047,41.63818359375,71.99372100830078,96.3185043334961
2018-05-04,70.43,31.31,50.60200119018555,54.6923828125,23.96267318725586,64.51927947998047,63.17053985595703,41.68769836425781,41.82494354248047,72.56709289550781,97.58501434326172
2018-05-07,71.16,31.37,50.58449172973633,54.76642990112305,24.1208438873291,64.9478530883789,63.60960006713867,41.427635192871094,41.60570526123047,72.45963287353516,97.9133529663086
2018-05-08,71.0,31.15,50.47942733764648,55.19598007202149,24.28779029846191,65.41213989257812,63.749725341796875,41.25983428955078,40.56637954711914,71.9131088256836,97.50057983398438
2018-05-09,70.444,31.39,51.2060661315918,56.32169342041016,24.648069381713867,66.11750030517578,64.53446197509766,41.31856155395508,40.28218460083008,72.32521057128906,97.83828735351562
2018-05-10,70.7101,31.68,51.57376480102539,56.74382019042969,24.850177764892575,66.5639419555664,65.37522888183594,41.56185150146485,40.85055923461914,73.29277038574219,98.19480895996094
2018-05-11,70.55,31.53,51.556251525878906,56.82529067993164,24.83260154724121,66.7068099975586,65.28182983398438,41.56185150146485,40.90740585327149,74.3857421875,98.40119171142578
2018-05-14,70.34,31.31,51.75761413574219,57.217796325683594,24.81502914428711,66.59074401855469,65.2724838256836,41.545074462890625,40.75312423706055,74.87850952148438,98.58878326416016
2018-05-15,70.201,30.78,51.60003280639648,57.232608795166016,24.77109146118164,66.36752319335938,64.65589904785156,41.385684967041016,40.412109375,73.91093444824219,98.01654052734376
2018-05-16,70.685,30.7,52.212852478027344,57.43254852294922,24.81502914428711,66.60858917236328,64.94548034667969,41.6793098449707,40.095428466796875,74.32304382324219,98.8327178955078
2018-05-17,70.64,30.54,52.33542251586914,58.299041748046875,24.76230239868164,66.86753845214844,64.60919189453125,41.82194137573242,39.7706413269043,74.34992980957031,98.50437927246094
2018-05-18,70.45,30.56,52.405460357666016,57.84728240966797,24.560205459594727,67.26039123535156,64.33827209472656,41.56185150146485,39.77875900268555,74.53805541992188,98.38240814208984
2018-05-21,71.41,30.87,52.68561172485352,58.43976974487305,24.73594093322754,68.27826690673828,64.89881134033203,41.738037109375,39.98175048828125,74.60973358154297,98.92650604248048
2018-05-22,71.34,30.91,52.24787902832031,57.66214370727539,24.90290069580078,67.43895721435547,64.80538177490234,41.66252899169922,40.12790298461914,74.4664077758789,98.48558807373048
2018-05-23,70.87,31.16,52.12531661987305,57.65472030639648,24.744731903076172,67.37647247314453,65.28182983398438,41.81354522705078,40.4932975769043,74.70826721191406,99.1985855102539
2018-05-24,70.5215,31.04,51.94145965576172,56.70676803588867,24.551416397094727,67.70684051513672,65.20708465576172,41.77998352050781,40.82620620727539,74.41263580322266,99.41436004638672
2018-05-25,70.89,31.19,51.661319732666016,55.2330207824707,24.472328186035156,67.58183288574219,65.16035461425781,41.84710693359375,41.004844665527344,74.30513000488281,99.564453125
2018-05-29,70.3924,31.27,50.76833724975586,55.06269073486328,23.65511703491211,66.50146484375,64.80538177490234,41.75481796264648,41.004844665527344,73.54361724853516,98.79519653320312
2018-05-30,70.666,31.68,51.363651275634766,56.729007720947266,24.085693359375,67.43895721435547,65.28182983398438,42.34209060668945,41.33774948120117,74.64557647705078,99.69581604003906
2018-05-31,70.73,31.58,50.934688568115234,56.29945373535156,23.88358688354492,66.46573638916016,65.30049133300781,41.66252899169922,41.402706146240234,73.830322265625,99.21736145019533
2018-06-01,71.03,31.71,51.713844299316406,56.566070556640625,24.147199630737305,67.19790649414062,66.41220092773438,41.66252899169922,40.76937103271485,74.68141174316406,99.9490966796875
2018-06-04,71.82,32.02,52.011505126953125,56.0772705078125,24.22628593444824,67.09970092773438,66.94469451904297,42.00651168823242,40.44457244873047,74.95914459228516,101.06548309326172
2018-06-05,72.3036,31.86,52.405460357666016,55.94397735595703,24.1208438873291,67.18004608154297,67.17826080322266,41.81354522705078,40.23346710205078,74.80682373046875,101.6565170288086
2018-06-06,72.58,31.95,53.37723159790039,56.21058654785156,24.560205459594727,67.7425537109375,67.6172866821289,41.863887786865234,39.275333404541016,75.64897918701172,102.60403442382812
2018-06-07,72.32,31.95,53.105838775634766,57.062278747558594,24.63927841186523,68.02828979492188,67.07548522949219,42.12396240234375,39.55139923095703,75.74750518798828,102.90422821044922
2018-06-08,72.55,32.06,53.254669189453125,56.951175689697266,24.6744327545166,68.2514877319336,66.96337890625,42.64410400390625,39.5351676940918,76.18647766113281,103.1199951171875
2018-06-11,72.511,32.05,53.33345031738281,57.247413635253906,24.62171173095703,68.38541412353516,67.03811645507812,42.99646759033203,39.4539680480957,76.3298110961914,103.53276824951172
2018-06-12,73.48,32.23,53.40348434448242,56.81046295166016,24.560205459594727,68.31398010253906,67.36506652832031,43.080360412597656,39.908668518066406,76.28504943847656,104.0299835205078
2018-06-13,73.4,31.51,52.82567596435547,56.59569549560547,24.472328186035156,67.76934814453125,67.01942443847656,42.94612884521485,39.80311965942383,76.30294036865234,104.1894760131836
2018-06-14,74.155,31.81,52.90447616577149,56.51424026489258,24.243860244750977,67.51041412353516,67.49586486816406,43.02164077758789,40.29841613769531,76.69715118408203,105.27771759033205
2018-06-15,74.245,31.49,52.53507232666016,55.3004150390625,24.24297142028809,67.34186553955078,67.23804473876953,43.574562072753906,40.58515548706055,76.84642028808594,105.45079803466795
2018-06-18,73.975,31.46,52.40314865112305,55.85215377807617,24.198854446411133,67.06394958496094,67.31305694580078,42.94047927856445,40.71623229980469,76.10906982421875,105.27207946777344
